10573:533,76,17,866,654,302,616,58,8,19358
11606:25271,29,84,654,58,650,591,518,564,354
3859:616,17,58,296,5361,23813,49217,39465,9142,302
6958:5604,957,8,650,70,17,2528,16676,302,866
9024:650,17,616,58,302,27986,238,34610,654,470
19354:10684,26993,87673,17,76,40,11101,4093,1600,1965
9541:29477,96167,17,26441,77846,18868,72145,75193,121835,70330
25036:17,866,76,302,654,616,8,58,84,29
31751:76,17,302,866,616,58,654,8,84,29
26586:76,17,302,654,866,616,58,8,669,84
1794:1930,1832,427,17,616,245,654,402,15,302
2827:94,17390,8964,62155,1764,273,2428,366,7059,699
16256:47048,98747,67895,17990,64137,8988,66853,115205,71596,120799
18322:189,4755,1527,2880,10041,19697,1712,35625,3107,4825
19355:3159,76,654,616,2139,1970,9075,33162,6444,17861
45697:7680,25329,17,866,302,616,654,41954,76,93432
38466:96,76,17,866,302,654,58,616,8,84
29169:43450,17,866,76,302,654,58,616,8,84
245:40012,81,16786,262,80508,8588,62162,35859,14059,114452
47247:17,866,76,302,654,58,8,616,84,29
38983:17,866,76,58,302,616,654,8,84,29
4894:4880,866,17,1730,76,698,3131,40,5214,826
6960:17855,5807,361,1023,11782,17,5336,87207,254,22097
15224:616,17,70,15,2659,364,654,15141,226,302
19356:59903,111200,30606,377,63060,4731,17,31813,654,76
34335:17,997,866,76,302,654,84,616,58,8
31236:395,17,76,654,866,302,616,58,8,57302
8510:17,147,813,7965,10121,65,2428,28802,245,1822
12642:29,1102,17,616,289,654,354,8,76,518
20906:6503,74954,8660,26849,9216,13889,4949,53856,247,107537
47248:23911,86058,66812,86808,99983,17,76,302,654,616
763:84,354,29,17,40704,650,736,289,138,8
1796:10012,2166,2770,654,29,84,861,542,650,8
3862:1109,17,65,302,944,7622,616,654,7334,402
19357:84430,16387,2405,30455,16424,12022,31295,56511,46724,61991
21423:87400,76,866,17,302,654,58,616,8,84
50864:83351,17,76,866,654,302,616,8,58,109682
28138:168,7235,463,30561,76,984,2318,661,2642,112433
3346:2375,17,245,103,1262,891,70,17440,3476,616
16775:10246,48208,9354,64,45423,104391,67574,120791,3041,42440
30721:17,2289,616,8,302,654,542,28020,76,41690
47766:45202,17,866,76,302,654,616,58,8,37282
28139:429,39042,11959,10743,616,30727,39646,21640,19188,94682
16776:354,302,654,84,58,616,8,29,239,76
20908:8349,7037,1913,361,2848,40263,866,17,6387,76
21941:2142,39395,15642,33882,1524,245,17,103752,64614,70923
46217:63869,17,76,866,302,654,8,58,616,84
44151:3514,4589,37744,12993,74338,27004,37507,8694,29087,90438
2831:84,29,58,654,76,138,591,43202,8,354
43635:302,654,17,58,84,354,616,1476,1102,866
31239:7680,17,76,866,616,302,654,58,8,110513
249:8483,91955,17,302,84,654,94,29,1827,15
8513:11,30316,7145,17,67481,9057,931,119,4968,947
17810:7334,17,40397,14259,311,11855,8759,55909,1077,1547
42086:866,546,17,4068,302,76,654,354,254,84
4898:12536,17,866,302,76,616,58,654,8,84
22459:9885,3642,23266,19003,654,1039,302,39505,15254,18604
46735:22075,9786,8069,83394,9581,17,302,76,654,616
43636:5812,81,17403,2292,6916,76,17,70,2139,62168
250:3250,285,2031,616,302,58,654,84,542,8
10580:17,17567,19871,83134,302,654,26680,564,115960,76
14712:8066,2548,53749,22128,84238,17,10175,105750,109137,535
21943:463,29969,81,2139,76,508,6855,53688,28553,801
12130:49467,302,289,17,73291,616,57671,1196,1804,97747
20394:28605,54099,11241,41101,110318,28760,9915,58923,77678,22678
40538:182,17,650,1245,302,654,616,58,76,29
11614:4719,37507,5598,4699,20490,13335,9354,6289,78146,2447
17812:302,944,616,654,84,1187,1119,48,542,58
18845:2361,3632,17,99733,616,32,6759,302,162,787
20911:16722,17,616,27910,518,8,6435,32608,20558,654
21944:15,101,100405,322,89938,65860,78400,21412,616,654
41055:719,2318,7426,5480,463,76,984,12722,9874,5738
6966:3770,81362,25398,8258,38716,2303,103304,42150,107013,82452
20395:6726,8004,17,302,17236,616,43649,1684,38234,46191
34341:5697,7030,33217,16309,21541,53086,71303,2406,62180,83726
2318:353,654,3234,116,1217,3476,23243,8276,12612,1548
6450:650,116,1102,5017,58,518,654,616,29,289
17813:15340,18704,650,85828,12763,56091,17,31609,32703,1099
20912:8574,17,866,76,302,654,616,8,58,84
21945:69230,60977,17,76,302,866,616,654,58,8
25044:2220,908,947,84,2950,70,302,77616,73495,17
27627:76,17,866,302,654,616,58,8,84,29
11099:97,944,17,302,654,616,29,58,1462,1476
17297:7471,17,302,654,395,616,2200,239,58,84
253:189,1527,1206,3107,4568,21771,8848,6434,3172,3140
3352:65,17,616,5160,76,302,654,58,6793,95228
8517:57092,25041,29782,302,616,88325,564,61,118530,17
11616:14857,3231,17,302,36716,58,616,27606,84087,2369
22979:2292,18239,686,11671,32616,500,60905,89847,17546,13737
1803:709,17,654,76,616,32,302,58,394,94
50871:719,46414,984,168,10267,28446,37436,661,23339,760
27112:1136,709,17,3088,76,302,58,4702,616,10441
3353:16624,33952,17,1099,16385,108422,11588,12455,5142,67872
19881:98550,121706,92840,55792,13597,23170,9441,6142,109605,76952
21947:302,654,616,289,650,114,37941,76,101,866
35893:709,866,17,76,302,358,616,654,58,8
8002:2028,441,16036,4856,4421,10536,8928,1340,1875,5122
22464:61298,17,45,38356,302,58,616,654,4173,155
41575:7491,719,17,15720,564,9417,20405,463,2318,5480
37443:14444,17,76,698,70,508,3915,302,7006,3864
30212:67498,17,76,302,866,654,58,616,8,84
1288:1017,67016,692,73561,398,31508,138,87616,94291,74535
14717:780,3137,3423,14825,3739,2241,113000,76,1200,3939
19882:785,18239,302,84,6842,6127,76,361,12555,899
28663:17,302,616,155,58,678,654,3101,14173,3704
22465:217,54223,17,226,3423,262,3516,3137,76,58
23498:31813,52270,3653,97337,16266,76510,30757,88776,86354,7270
9553:16056,111574,3901,2254,108638,122169,7240,1205,546,2579
52423:13858,4936,24357,31629,2737,1119,20102,24257,45480,120179
51390:669,17,76,866,302,654,616,58,8,8322
773:7742,28635,17,76,302,94677,654,616,39526,22569
18334:866,17,302,76,654,58,616,8,84,669
257:354,65,296,861,709,17,542,84,15,289
7488:302,116,10279,58,49219,84,1719,616,138,650
14719:58,302,616,650,84,29,354,5702,866,239
15752:1102,654,354,302,616,8,301,518,76,32
22983:17,654,944,29,58,616,70,650,113763,564
774:65,4669,1245,116,17,521,302,518,1196,32
16269:75345,17,302,616,76,58,654,224,645,84
37446:63048,17,302,76,866,616,8,58,654,84
35380:302,861,17,58,591,84,29,354,650,15583
34347:16299,50090,60217,17,76,97549,302,654,58,616
27116:10849,17,76,866,302,654,616,58,8,669
7489:24032,7612,50463,39860,85656,58835,83977,68947,98736,77905
18852:26312,18877,23435,3672,7021,25662,62845,14656,3372,122004
20918:654,302,17,616,1140,58,29,650,84,76
775:13070,58,559,15,1102,518,542,8683,354,301
11105:302,2789,952,559,899,654,48,4420,1187,8
38480:500,17,866,76,58,654,616,302,8,669
26084:17,18105,58,616,20788,66,1239,302,21440,31646
2325:84,899,875,302,654,8,61,1187,1119,48
6457:40240,17,76,114321,302,398,14470,102509,44315,77984
14721:13077,9674,24933,30815,19528,37112,11072,4409,51232,38522
24018:29,84,654,1119,70,58,2162,76,138,736
44162:29319,84988,17,76,302,58,616,654,8,866
29700:8725,17,76,866,302,654,616,58,8,5495
10073:1140,52,17,58,7578,654,302,10012,650,194
18337:302,17,654,616,289,564,650,101,29,8
22469:168,2153,719,1013,984,1400,8860,7180,1528,1147
33316:302,654,84,239,58,354,3,899,301,29
5425:17,654,554,32,302,616,8,84,1804,673
19887:1287,17,76,866,302,654,616,58,8,10985
22986:17,76,302,866,654,84,8,58,616,29
24019:50724,32856,3214,3159,83814,18850,84428,44100,2646,15441
29701:4477,17,866,76,654,302,47554,58,616,8
26602:10966,17,76,866,302,654,616,8,58,116055
8008:3176,17,866,76,302,654,58,616,8,32488
24536:302,17,564,93,58,654,650,616,866,361
39515:1145,441,4513,8928,1256,54174,17,76,15775,14399
34350:59062,6412,17316,17,14814,76,669,68877,866,77110
28152:17498,2312,23595,31760,25466,3481,6219,20008,32273,37647
3360:12859,1039,2097,302,84,654,8276,14683,899,262
35900:944,58,17,616,302,654,34754,17125,15,7800
4910:185,302,29,654,616,84,239,58,354,495
5943:15444,302,17,654,29,616,32,58,495,162
8009:17,58,302,13523,654,72029,2748,591,861,121448
30219:1397,9054,3033,14268,2510,5975,70142,306,4656,4341
1295:15,616,6759,8730,1155,76,518,101,22606,542
44165:224,17,302,866,76,654,58,616,8,669
35901:239,17,866,654,76,302,616,58,8,84
34868:2059,17,76,302,866,654,616,10861,58,8
6977:473,10561,9902,73688,57635,28103,301,17,79831,61626
36418:68687,17,76,302,866,654,616,58,580,8
32286:94,302,654,84,58,354,239,3,899,866
1296:17,709,29,654,58,1462,650,861,84,76
2846:387,190,16056,302,654,616,101,7655,944,84
11110:2139,44,2008,22365,4770,76,21696,1164,698,1730
39518:48823,8322,13077,24933,16965,6856,9674,36432,38522,11072
36419:780,28926,3423,262,17,2241,76,3137,986,226
12660:17,616,302,58,14088,654,650,490,5542,8
33837:12722,866,76,17,168,654,302,616,58,8
30738:1410,1205,44666,46215,4444,3618,2557,497,6172,5150
10078:16996,17,76,866,302,654,58,19362,616,8
13177:24761,17,302,14750,616,654,10682,32256,76,29
14210:17,302,58,616,650,356,84,1140,1784,354
45717:42060,17,76,302,866,45838,654,58,616,106992
36420:14129,17,58,616,654,67547,302,76,21394,3753
15760:3067,17,94,578,62155,31938,366,15521,15540,18851
39003:27407,17,76,866,302,654,40221,616,91507,58
30739:13088,30779,73708,121179,7226,37254,81,17,76,12789
2848:1217,521,17,616,654,29,289,76,554,518
5947:518,10860,22192,25363,39828,20261,41071,65522,17342,353
14211:364,8655,17,302,650,616,76,17339,91891,81
16277:508,654,616,17,302,76,289,3231,322,1140
20409:33884,17,76,866,46783,302,654,616,58,33602
23508:44026,52865,69203,4547,48389,48759,113350,76606,29749,14983
782:7145,1825,1039,103144,100244,71891,9617,26744,61300,654
27124:7041,17,302,84,616,70,4148,34016,7360,8
8530:302,17,654,58,2317,1424,99733,15,650,153
12662:60833,59585,3233,18098,61,51752,2139,1987,656,29030
19893:654,709,17,76,58,650,302,92044,616,59090
20926:17,616,302,654,1187,48,84,58,650,1119
37971:17,19886,55895,302,28994,61,674,654,616,12400
13179:302,650,17,564,654,58,616,866,361,3382
22476:296,654,29,17,58,616,162,650,84,32
4399:17,5604,2292,616,3354,18239,58,84,518,6091
8531:58,302,8,564,650,301,542,76,29,239
12663:17,29770,76,302,616,654,58,357,21492,4919
13696:70,2379,81,17,76,302,1884,1218,616,17317
21960:27271,76,17,302,866,616,58,654,8,84
25059:953,17,76,302,866,654,616,58,8,84
39005:302,76,17,866,89870,616,58,654,8,84
29708:17,75771,302,616,10049,654,650,2386,698,1451
6982:2354,361,10692,17,76,73805,6901,254,4093,302
22477:17,4541,654,302,616,20409,58,285,29,650
784:17,302,518,542,289,5159,101,14202,356,76
51918:2848,17,866,76,654,302,616,58,8,84
43654:17,7209,76,866,302,654,616,58,8,84
32291:40755,17,866,76,302,654,616,54862,58,8
27126:9345,17,76,866,654,302,58,616,8,8343
4400:554,656,3249,40390,17,13294,853,22980,15,24968
5433:101,518,654,29,58,616,224,354,84,76
16796:64422,31468,37152,72768,79013,24439,7401,35615,104811,35165
42105:37342,31972,12808,25805,9435,38746,65886,781,37510,39323
33841:36208,17,76,866,302,654,616,8,58,84
26610:17,866,302,76,654,616,84,8,58,29
6983:500,17,76,866,654,58,302,616,8,669
10082:4889,873,508,1397,302,94,1827,654,2403,113192
42622:77204,17,866,76,654,302,616,58,8,84
2335:1119,356,17,616,302,15510,289,654,138,15
5434:17,654,5311,95233,226,2379,70,302,81,28950
1302:17,709,616,654,302,542,650,76,1196,162
40040:3368,17,866,76,302,654,616,58,8,45527
6984:53992,69814,57053,542,8,431,891,17,1119,5990
22479:97,17,302,866,654,76,58,616,8,84
30227:9916,34700,36175,1618,119968,42441,96,654,17,513
5435:1086,1102,17,29,654,616,58,354,76,71206
8534:398,2447,11641,4941,37386,3829,17,753,16155,5598
17831:21825,92830,92244,56263,29778,44510,17,302,654,76
43140:57351,62186,24670,69384,36964,11776,114000,24081,89264,101964
26612:12706,17,301,103863,302,34632,262,403,268,3374
1820:65,1352,23191,10041,2880,189,1923,1712,6434,5624
2853:18850,86461,34823,83814,68624,38736,5738,262,25669,1081
4919:559,17,654,302,616,58,138,162,1190,1499
10084:3068,91352,52056,10662,301,76833,2579,302,104526,29721
21447:6872,62353,533,53686,13269,17,616,654,302,669
5436:116,302,1102,654,354,2058,8,29,70,546
6469:17,654,302,70,521,1462,5581,1023,38832,58
9568:7622,1547,7334,311,12861,2543,8759,9435,19378,7088
13700:1102,302,654,354,48,1187,8,70,866,1119
16799:2292,698,17,76,20670,4880,500,61,62295,361
33844:56465,698,76,17,564,2139,453,26531,8583,2509
1821:2770,2302,17,14202,5117,61,84,58,654,1102
2854:104226,1119,35144,189,84,302,6945,14370,654,70
11118:78463,26000,32331,6475,43864,1991,377,27788,2904,13660
21448:709,654,302,58,76,84,616,866,650,712
23514:669,17,76,866,302,654,616,58,8,48823
42625:3039,9608,54523,33960,96054,76890,22256,94961,14207,14151
8536:1057,17,8579,616,8151,1352,10041,470,8,1119
13701:5465,4671,10180,8772,6192,51483,70,17,87911,12294
20932:70489,17,76,302,654,866,616,58,8,84
272:29,1102,654,8,58,354,239,30556,616,866
1305:17,84,28,302,58,861,29,8,322,591
48307:1825,205,9830,104489,152,2029,55022,45849,48940,21651
40043:254,361,17,302,354,654,7194,84,76,58
1822:616,2976,3476,10560,17,32,6957,58,302,654
3888:709,17,3137,7630,81,13016,13,86391,15535,1340
10086:17,10259,10648,9326,29,8252,302,984,463,57634
5438:4032,4205,1186,1102,302,654,616,518,58,138
8537:1568,8,363,17,14202,1822,58,654,493,616
9570:17,70,302,56495,616,2200,22879,39966,99397,76
12669:34555,654,17,302,58,5702,616,29,15540,2618
273:302,967,17,654,101,138,76,327,861,736
54506:20500,17,76,866,302,654,616,58,8,84
48308:826,17,76,866,302,654,616,58,8,92372
44176:10041,1352,1527,189,17,4825,2880,10687,6434,3107
41077:4204,17,76,866,654,302,616,58,8,84
28681:302,654,84,239,58,354,3,866,29,301
26615:500,17,866,76,654,58,302,616,8,84
14219:5355,81,15139,2379,3137,226,17317,98853,61651,48293
22483:17,654,138,302,29,616,239,76,70,20114
1823:17,84,1220,39119,289,650,6,138,15,354
39528:102004,17,76,866,302,654,616,58,8,84
9571:10031,11626,33632,36268,54474,31835,57701,46731,65998,90013
21967:24835,73904,51760,19419,1131,35847,2071,81084,89192,102733
23000:535,10175,17,76,1902,817,2028,857,2717,2715
26616:20856,17,866,76,302,654,8,58,616,77986
2857:57431,1133,32426,4797,353,7193,17,302,245,12993
5956:650,1109,5567,58,709,654,819,302,8,289
10088:50278,22059,25368,40142,8419,28632,81719,698,25177,17718
15253:302,17,654,616,1089,508,245,8,518,84
25583:254,361,17,302,354,654,84,7194,76,58
26100:4671,12861,19152,17486,8867,11855,862,3034,203,7622
3374:70145,58,17,616,654,23631,302,6691,698,358
4407:58,29,616,650,84,483,76,8,6,726
14737:71420,52797,302,654,17,18441,13925,112979,30682,30532
21968:3855,17,654,17403,5812,1474,58,302,3141,76
28683:86703,11664,15112,65827,36733,20029,7556,17,52819,58201
2858:17,354,29,84,289,162,1102,736,542,15
8023:1382,17,245,353,518,69277,79909,654,12344,8
16287:30143,6247,616,32,774,5262,17,65,4364,1744
40563:21163,17,76,866,302,654,616,58,8,97729
9573:4,11358,21442,20855,13555,7429,5962,9323,7450,538
53476:12617,99359,385,44547,17,43848,90233,78826,60064,69560
44179:17,76,866,302,654,616,8,58,84,29
41080:29486,63358,75149,58523,2403,3207,2714,2696,1827,970
36948:20884,12886,654,394,17,650,2185,285,95953,302
10090:890,2139,40,17,53761,68709,76,4880,55944,56166
20420:26139,17,76,866,654,302,616,8,58,84
793:398,3250,3448,116,4756,10075,13203,709,40393,14193
32300:364,542,17,30578,654,8,302,616,6235,108820
31267:568,32320,26325,65286,3549,3824,55051,84,22501,35415
26102:302,17,58,616,654,76,4702,224,4996,44585
2343:55516,302,17,73935,21567,106917,616,28533,50020,322
3376:239,226,17,3423,780,3374,5767,690,302,7211
6475:17,302,616,29,650,84,354,289,361,74910
25069:79337,90650,94738,99749,71546,80338,101090,108351,18608,68627
32817:378,27597,56361,34687,63862,104353,108744,27575,33274,17381
4926:73168,302,787,654,1168,616,98975,1109,28221,15
6992:1827,2403,3207,2714,970,1524,441,3506,245,1744
27136:669,17,76,866,302,654,616,58,8,48823
15773:2669,17,6840,616,564,654,8194,302,76,37121
25070:76,29,654,17,58,616,77877,84,81201,85742
2861:46215,34070,76253,19736,35965,24175,116,5975,12294,68210
51929:106044,76,17,866,8,654,302,616,58,84
9576:10038,17,76,866,654,302,8,616,58,48352
15774:2614,17,76,53090,70,168,719,78784,12090,8860
53479:2946,74276,54226,27692,19419,13603,24835,119624,69353,17
34885:11448,441,1002,11928,3506,2265,69304,5738,1757,11260
32819:64272,17,76,866,302,654,58,616,8,84
13192:17,76,302,866,654,58,616,8,84,29
12676:46215,50550,75173,69173,98443,15971,29165,1410,12631,4444
2346:70,17,76,13178,1218,39703,81,616,302,986
16292:67305,84239,205,44422,18033,81,226,119941,17,138
13710:168,1528,1326,6162,1986,15560,76,5480,78389,60137
2347:2186,109758,7728,100785,78503,34298,64260,14754,78137,52756
46767:669,17,76,866,302,654,616,8,58,48823
2348:17,1888,179,302,829,5542,54357,1874,654,58
40053:239,726,302,17,395,654,58,616,29,2868
37987:34910,41991,22597,3718,17071,550,24335,21285,4156,1749
32822:29003,3157,302,17,76,654,58,616,8,866
31789:17,50904,76,866,302,654,616,58,8,84
5964:356,616,17,794,302,58,62,654,48703,289
13195:8194,1058,15,37121,17,650,13241,14661,952,302
18360:124,17,76,226,508,354,873,1044,41113,542
22492:650,5363,17,1913,302,654,616,58,2265,26519
24558:1991,33872,106792,5254,354,30438,4012,2259,378,17
49867:9594,4671,7468,1077,17,14259,1468,37342,104548,113748
31273:120409,10923,64949,17,76,302,654,66939,38977,616
26108:2730,44041,17,76,866,302,654,8,616,58
9580:63579,17,616,4072,302,518,1558,1231,902,3158
17844:12332,22002,14841,3054,616,17,43424,57974,4575,1155
39021:45551,20491,39005,108753,68950,60169,112014,80335,73033,17
37988:86479,39277,105164,52200,10662,60464,301,91352,3068,52056
32823:46250,69159,35607,88399,57114,96195,77997,115622,51990,65854
29724:50605,118388,31445,8084,2822,82972,46241,225,20987,26427
28691:1847,654,302,4008,2618,616,1357,105789,35463,1344
17328:1764,32,17,1302,564,616,4598,302,2139,61
22493:61,17,76,866,654,302,616,58,8,38054
31274:8725,17,76,302,866,616,654,58,8,5495
29208:3176,866,17,76,302,654,58,616,8,32488
3383:29,103598,17,70,15964,138,25439,361,654,46607
5449:27264,3137,18205,81,114065,2479,17,11754,6732,55893
16812:18867,1326,168,719,463,5480,1147,8860,2103,984
25076:17,2669,6840,76,616,8194,358,302,1475,866
46253:39006,289,65,70267,45311,2193,41882,27698,17,37097
40055:2703,17,76,866,302,654,616,58,8,48933
37989:4889,1397,88486,5975,14268,2510,9054,8772,13341,603
31791:4308,17,866,76,654,302,616,8,58,31356
29725:55992,34612,76,6545,12545,24037,33026,102586,20680,48057
8032:1382,17,1435,76,94,1451,32244,23457,68914,11584
31275:84,29,654,70,58,650,866,138,301,616
41089:1295,17,302,58,650,654,616,29,97,15423
4934:1352,10041,1527,2880,27070,157,3107,1712,17,44318
11132:189,22365,4755,12115,1091,17,6609,2880,6315,1527
16297:81,17,76,866,654,302,616,58,8,669
48837:2852,17990,102102,5099,9516,102228,17823,2515,118194,42246
7517:10178,3378,11408,22713,186,45641,40356,64973,58738,40483
21979:20850,236,10075,3448,755,32437,12253,119608,4203,36156
50387:7736,17,76,866,302,654,616,58,8,78135
33859:25552,17,76,302,866,654,123077,616,58,8
26628:182,17,650,1245,302,654,616,58,76,29
4935:106,122982,86343,1410,12783,4187,1521,54302,1133,17921
803:1119,17,138,4420,6450,84,70,3389,302,654
7518:84,908,2950,1449,2816,327,302,654,25937,518
15782:8,518,17,84,1589,10486,2108,25192,56884,46610
16815:9435,19152,7622,311,8867,2543,15917,10722,17486,77110
3386:776,4212,12253,5747,28120,10675,14750,14336,10682,48538
11134:18867,780,17,6916,17403,931,986,3423,226,131
18365:31004,65434,29973,75813,76137,46478,76825,44669,2418,40109
22497:28893,38573,17,76,302,654,866,58,616,8
49872:8322,24933,13077,16965,6856,38522,9674,36432,11072,30815
7519:2307,709,1187,302,48,226,76,654,378,70
8552:811,76,17,866,302,616,654,58,8,22178
11651:17,302,43338,58,654,616,650,285,224,120
288:616,5998,1548,116,17,699,58,84,29,449
36960:17,654,302,616,8,1287,58,1089,245,518
8036:399,984,463,25253,6411,8252,72499,32914,28387,40319
11135:65,17,302,616,15320,2583,654,96,787,15
2871:189,378,2715,4755,1527,3107,2068,57940,5545,40846
45741:86165,17,76,866,302,654,616,58,8,95946
34378:1158,6145,68750,953,17,76,302,654,616,866
36961:1133,17,76,654,866,302,58,616,8,112452
34895:96,17,866,76,302,654,58,616,8,84
16301:402,17,32,616,245,542,28360,24117,61,564
19400:861,654,58,302,591,650,84,15583,354,76
33346:2030,17,58,302,616,654,650,486,8566,6
30247:3976,522,379,43716,10316,83363,1569,3789,27879,1002
29214:22477,17,76,866,654,616,302,25178,58,112039
28181:2110,45506,82539,76857,65261,10778,63233,69267,110980,35606
27148:36428,103113,58,17,749,70,302,76,654,616
26115:17,76,866,616,58,654,302,54589,8,3864
5455:17,1039,58,508,61,654,302,861,2294,518
14752:17125,17,76,866,58,302,654,616,8,84
20950:855,209,55137,302,17,25746,46874,61,65698,58
290:13501,18867,17,138,226,302,1382,117,76,23093
34896:10163,24854,9043,102308,24381,62976,97862,76,2481,13151
30764:873,25164,302,654,58,76,1109,616,96,327
26632:70232,76,17,866,302,654,58,616,8,669
7005:70100,1196,5567,15,14129,654,76,302,616,1023
12170:302,17,564,616,58,654,650,93,866,12223
16302:4364,17,1606,12776,65,302,12749,119,327,263
1840:60,1009,616,542,650,301,354,162,736,564
5456:17,8,518,302,296,51246,19059,616,364,50921
18885:61245,1435,1462,1066,61076,17,7225,8011,1790,8637
291:16625,61628,17,16852,23,33734,15989,26067,84,518
22501:511,866,17,76,546,6491,302,18239,500,654
1841:9491,8860,984,2103,463,5480,2318,3211,801,2582
37480:30357,10493,1803,54703,9794,56965,98661,74686,37898,51124
4424:46978,14602,76002,44885,83937,12222,106150,47755,88527,94694
25084:1348,17,616,790,224,302,7003,8,813,1205
292:10930,58,616,654,138,542,76,289,301,285
47294:260,39435,17,76,866,302,616,58,654,8
28700:47376,30461,3860,28989,110614,8,17,76,302,78767
21469:7171,14202,35144,17,616,76,8,104497,302,21555
1842:58,17,302,616,84,554,518,354,8,542
28184:5812,17403,95679,81,17,41382,6916,2292,76,378
5458:441,1205,17,4421,4444,1002,1886,3977,12094,616
9590:58,17,302,518,542,591,650,289,354,301
14755:709,302,17,58,616,29,610,15,650,6
18887:709,23490,17,866,76,302,654,58,616,8
25085:302,17,654,616,84,289,76,518,1102,101
35932:3081,546,1970,5398,10446,730,240,6303,14992,110918
33866:76,302,17,866,654,616,58,8,84,46865
30767:8066,2548,53749,22128,84238,17,10175,105750,109137,22546
16305:302,510,17,654,58,616,76,84,41306,81655
4426:4455,12906,29047,95591,42487,50294,85105,35703,8764,35303
11657:76822,36785,84,17,1058,20954,8975,43414,518,67309
13723:76,17224,31357,98797,14193,93358,90162,49287,14814,29654
20954:27131,17,866,76,302,654,616,58,8,67454
294:1102,17,302,8,289,76,354,899,353,29
50395:17,302,76,866,654,616,8,84,58,29
36966:23314,90241,61809,39888,17,76,302,654,58,616
26636:96,17,866,76,302,654,58,616,8,84
19405:10333,12009,54903,17,76,302,6467,654,8681,616
20438:26165,76265,39684,40800,28323,7212,32568,30669,8563,6181
43681:2379,65650,81,226,3423,70,17,17317,76,5935
51429:13660,378,35083,5254,1352,7457,78930,93766,17,26610
34901:1784,12165,16669,7418,78588,6379,84712,29543,70970,79364
33868:57825,16376,2200,3918,116416,52139,17,302,654,76
28703:15770,49123,1099,1402,25448,13928,1550,2755,38555,114263
4944:30117,17,302,378,873,113789,76,33050,4719,52041
20439:76,302,17,654,866,616,58,8,84,42763
3911:18159,5896,616,17,302,29333,1550,87229,1444,518
33352:899,4420,1187,6450,17,1119,48,6945,84,14370
7527:20300,39395,15642,33882,1524,245,17,103752,64614,70923
9593:1348,302,654,616,8,76,84,58,7003,79508
2362:76,302,17,654,866,616,58,8,84,669
33869:107878,94067,19708,76114,39319,10180,53064,50020,28533,6002
27671:11808,17,866,76,302,654,58,616,8,906
26638:17,302,226,654,76,616,84,645,138,58
5978:4146,6117,2857,6545,54555,6901,37266,76692,9843,69474
10110:4802,302,616,654,67471,95965,58,27047,6130,239
20440:10692,4110,10302,4146,9314,46844,59009,17,302,993
813:35068,17,8276,616,654,302,289,518,542,61
47815:17,302,76,866,654,616,8,58,84,29
5462:65,899,302,84,508,654,70,354,94,616
11660:84,17,58,354,616,650,138,3234,866,8
14759:138,24921,29,654,58,84,616,354,1102,239
24056:17,302,76,866,654,616,58,8,84,29
2363:8276,17,302,616,650,289,29,84,101,97
27672:17,302,84,283,54107,24740,16343,1102,5404,327
26639:1730,2139,5097,10039,4743,4880,3131,17,18425,21696
4946:17,70,6439,38325,39258,1359,1218,8166,363,10677
10111:17,931,736,245,302,1023,402,119,8673,564
16309:58,17,302,76,861,84,591,650,226,289
20441:17,224,302,654,1187,616,1119,596,48,61003
42651:50281,66027,1327,40987,81185,17,109414,302,654,76
31288:2848,17,76,866,616,302,654,58,8,84
28189:40526,39024,50168,53346,84047,29562,19556,51053,8,116846
2364:302,2655,616,101,650,354,29,84,76,322
40069:70142,533,1397,2510,306,4656,14268,63253,72397,120205
27673:112147,17,302,29310,29,8,58,654,354,14850
9079:81,17,302,217,616,4702,542,654,58,23377
815:749,654,58,302,542,37240,76,381,15,861
50916:8077,52619,25734,91332,29374,65848,1326,107680,26856,116826
40586:1285,17,22070,654,302,21194,25549,616,58,2369
33355:17427,28879,49458,21822,46905,16596,4996,66922,5363,17590
15794:17,21562,52797,21794,90235,33609,289,2021,97607,12248
52466:68669,17,866,76,302,654,58,616,8,23205
31806:62769,29030,60833,5120,33160,10819,14092,56198,65429,59585
26641:654,17,58,13984,302,616,7277,44233,48904,285
15278:32,17,302,616,654,58,8,15,84,518
19410:5466,47265,5145,12582,86550,24848,26293,19065,17,23410
20443:31598,17,302,1023,327,206,656,194,654,855
21476:2139,17,866,76,302,654,8,616,58,84
23542:26389,72709,102013,16486,58399,33075,10590,34042,24432,20091
25608:3884,17,302,76,866,654,616,58,8,24861
26125:9874,168,37042,10267,984,463,5480,719,1400,86707
21993:226,840,81,17,5111,70,20482,76,6566,2379
34906:37048,866,17,76,302,654,58,8,616,84
817:29,749,1102,58,616,8,138,866,650,301
1850:28,17,1941,302,84,8,654,616,285,29
4949:508,15403,9354,50424,8454,51962,40,17,20330,45683
42654:50414,17,866,76,62,302,654,8,616,58
39555:8705,441,371,4513,6315,1002,14538,38225,5083,10370
24060:2140,17,327,518,8,1820,119,1119,84,32906
33874:30572,17,787,654,8,302,616,76,58,24296
10115:8,17975,9581,25553,108069,182,15606,59971,17,10171
14247:1102,302,36785,8,654,518,354,138,83193,616
15280:8167,12332,75530,25910,7482,698,564,103540,17,8574
23544:1352,4755,2880,1527,1712,10041,3107,35625,8848,19697
818:984,12657,5480,7711,463,7235,574,11255,15624,2318
39556:302,654,17,58,84,354,616,1476,1102,866
